"Proteins","Genes","ProT50_Frontal_Cortex","ProT50_Cerebellum","ProT50_Thalamus","ProT50_Amygdala","ProT50_Striatum","ProT50_Substantia_Nigra","ProT50_Olfactory_Bulb","ProT50_Entorhinal_Cortex","ProT50_Liver","ProT50_Kidney","ProT50_Spleen","ProT50_Lung","ProT50_Heart","ProT50_Gut"
"Q6ZQ08","Cnot1",1.65440091119398,2.32208896420831,2.48827421924722,2.01840843729119,1.91887982813541,2.73219137780629,2.24926947718206,2.1572220670984,NA,0.0931546925671079,0.440249181535781,1.29801697327226,1.01055855796557,NA
"Q6ZQ82","Arhgap26",1.91732309370566,1.88259677142604,NA,1.62333678533219,1.84269840333763,1.85302264581415,2.67012100598372,1.10876141440434,4.1584486442523,2.87976729297289,1.63203301071336,2.7240422277702,3.1493669165698,NA
"Q6ZQK5","Acap2",2.2641026959413,1.59133572871874,2.49860351960926,2.1702359030407,2.24548074209692,2.63853639838086,1.96186406517312,2.09995911259872,-0.639991881201379,NA,0.399629921708107,1.05745532356208,0.942883749209667,NA
"Q6ZWY8","Tmsb10",2.64876370917596,2.11804712032726,2.60313619214577,2.42204146850725,2.65469264372018,2.41593961752842,2.30751193919076,2.23396246462503,NA,0.860179924078274,0.711153310033017,0.557029155366236,NA,-0.0358056964375944
"Q791V5","Mtch2",4.70772328761743,4.24361180692265,4.12372800267403,4.29815875225618,4.88246369972995,3.70111464606306,4.40750409719579,4.74223802826824,1.98954924837544,2.77977963373896,2.84670817732332,3.17522806075635,4.08743173756197,NA
"Q7TNV0","Dek",1.65619679369447,2.85740031029517,2.1053748741135,1.57907721803999,1.7344424474596,2.2893754266178,2.9468249778331,NA,0.520054613878419,NA,1.2078088070466,1.83750149318311,0.343068450707296,0.156934536286884
"Q7TPD3","Robo2",2.99400085454563,0.999879086700523,1.86141963771048,2.14167621792811,2.25165997448413,1.80561141203963,1.94370510425101,2.16296951738533,0.505967692141537,NA,1.51968255063309,0.732108985632793,1.46176242328637,NA
"Q7TT37","Elp1",1.44255497569411,1.99803577816633,2.25010928089723,2.20413809762066,2.00068732153496,2.09128685396346,1.77796811007005,1.87103667186614,NA,0.932689079473815,3.97338913755767,0.812779557048294,0.831452935858068,NA
"Q7TT50","Cdc42bpb",2.4414195388577,2.59194666364407,2.63496519616074,2.52580365192031,2.58525231055414,2.52491656782192,2.05739017949342,2.4242343873006,0.934994445713008,NA,1.61041322479771,1.46562508002963,1.43314444832584,NA
"Q80SW1","Ahcyl1",3.18606139355212,3.56710541040697,3.64772213574231,3.0289775629916,2.94669552653462,3.66118006421342,3.44724696099347,3.19468046479508,0.0534186764411047,NA,0.300229392024655,1.22476575595105,1.34344801621942,NA
"Q80TM9","Nisch",2.23142623171294,2.49103262810373,2.57144140605201,2.63972180833056,2.66744360288677,2.54899156777131,2.28868937550668,2.24532520328438,NA,1.07367251558762,1.28524537824769,1.21824593571192,1.26180660867046,NA
"Q80U63","Mfn2",3.0469080747845,3.29543505128133,3.45600395577734,3.02839043738944,3.2230945338912,3.44925124250447,3.31716297876217,2.93994604023069,NA,1.65910788449608,0.342501162704836,1.4828952695524,1.8800339955376,NA
"Q80UK0","Sestd1",1.84065782588622,1.17006291725639,1.75094803554174,1.7704002591772,2.20479583959734,1.55023801500305,1.88938659378133,1.70856690251496,4.57640425607606,NA,3.9837863922111,0.882320504286501,3.62637533841104,NA
"Q80UW8","Polr2e",1.50065637532994,2.42016096152809,2.24511184869441,1.91047458695503,3.62534884033347,1.92904985960341,2.16841993860031,1.41432681166897,0.843163104377558,1.22292606658738,0.570617607839484,NA,NA,0.926361297612298
"Q80WG5","Lrrc8a",3.12095397535343,2.94312920963313,2.94789771419271,3.01717061633482,3.35211902367277,2.76204482905931,2.65007315029147,3.29628284523833,NA,0.991988791900127,4.34191891011201,0.825486525471782,NA,3.26616323454512
"Q80X68","Csl",4.40684373985934,4.84385486944102,5.45712976195046,6.3503847055515,6.62670595318542,6.95205689533512,5.97839729757418,6.47763340060697,2.60104843173281,3.4120605643512,2.83985428380654,3.93396073122302,4.36707327343335,NA
"Q80X82","Sympk",2.51624252596866,2.37127012716406,2.95329640882348,2.22112120987441,2.52072819083961,2.99601430055028,2.52086544575896,2.64873609922635,NA,-1.38392727634534,0.642603983285794,0.317206629077985,0.229815023526591,NA
"Q80XI3","Eif4g3",2.08531372416098,1.86788637696901,2.18058540394161,2.11787494921671,2.1592298244135,2.22068641189626,1.97934260981941,1.95326745597895,NA,-0.18851483534514,NA,0.763134750924763,1.22375044589239,0.982362719692515
"Q80XK6","Atg2b",1.59216211024585,1.99083359706876,2.08729601272187,2.02785645920446,1.75741746505459,-0.156036109897937,1.67375500524135,2.11216221977801,7.28078291542532,7.39911305510329,-0.403147450637043,NA,NA,1.84259642408025
"Q80Y81","Elac2",4.03776667079078,3.53237513406029,4.00442697079051,3.99305212536951,1.18140307285574,4.22993948964448,3.73382407604373,3.99431087840588,NA,0.369749531408599,0.822324065900341,0.219412578343009,NA,-0.293805029479792
"Q80YA7","Dpp8",NA,1.33938511957376,2.02400921150374,2.63381094969544,2.42753034800136,1.06580822127855,2.00723812458137,1.65984077565596,-0.276465849472152,0.681976502170875,NA,0.924698429596733,1.12461186990633,-0.218160487334949
"Q80YT7","Pde4dip",3.1687346225666,3.06752820532576,1.21796592419815,0.980322868674858,0.846533142961801,1.65447660577755,0.863889940813323,NA,3.1537776597871,3.18967051499887,3.67329193834996,3.21533316586127,3.05078669786734,NA
"Q80YV3","Trrap",2.26347696482387,2.56719573650158,0.47781393450237,1.14657841137366,0.438393642998442,0.844934038227379,1.47041050817265,0.0268922980841365,NA,0.382278303249774,1.42013417825189,0.973306052141602,2.85701696225419,1.535098443619
"Q810A7","Ddx42",2.5254866628879,2.94950840284546,2.60793885811445,3.05326314361833,3.11588135394132,2.43050135536551,2.94102109850549,2.36267826939514,0.535821234495593,NA,1.45234430074198,1.5228455457234,NA,0.631916551676421
"Q8BFQ8","Gatd1",2.40254826375275,2.66523906336895,2.00412243991462,2.05210065432619,2.09797784404945,2.17874885157921,1.85146325292695,1.54286730231825,1.51437948650693,1.73314566762973,NA,2.23030807184343,0.979306249227712,NA
"Q8BFS6","Cpped1",2.1504691802813,2.29735974868222,2.24328749831527,1.89741523335638,1.95599297826868,2.04702800247028,1.74502508077074,1.53245206783155,NA,-0.109053566051123,1.02750124660088,1.65918323663952,1.98664260894444,NA
"Q8BFY9","Tnpo1",1.41313930678929,1.6896506489073,1.73476935166408,2.25103035516049,1.87558115152947,1.80276096717382,1.08115157265323,1.44696355326427,NA,NA,NA,1.32884929755003,1.42237259972662,0.24592174958329
"Q8BGD9","Eif4b",1.65598031908923,2.46495385275699,2.48855706698219,1.71764208227363,2.06187081649323,2.36217372559393,1.93916293024251,1.38012419866563,NA,NA,0.987014146243776,1.46442030284486,2.1596095525311,0.468084169714719
"Q8BGE6","Atg4b",2.59085416364295,1.92828561877428,1.95273674882636,1.88307532287397,1.57326859568929,1.72372682995033,2.12611949197898,1.94889454443926,NA,1.12244200799647,1.57762680591217,0.618963764777199,NA,1.35899242194899
"Q8BGT8","Phyhipl",2.01894943269238,1.96033017352893,2.38914180932687,2.26115730528432,2.1434439546443,2.29262613155397,1.83621776156845,1.98468549735189,4.5656886513859,NA,3.91950661403443,2.99116744994604,3.31399355209296,NA
"Q8BGU5","Ccny",3.67134405337245,3.26217252306186,3.7474551105492,3.47039308136715,3.58572977286181,3.72854515268991,3.20761594588179,3.17593496930988,NA,NA,1.01976944067554,1.70856497506026,0.620920571677273,4.10516226339839
"Q8BGY7","Fam210a",3.98005761102356,4.08335172202681,3.95334434118694,3.94645882777008,4.27630122943406,4.07262142967557,3.58501703568023,4.04488205298945,NA,1.24766361242028,3.89741555365121,3.31433515195135,3.14081636913029,NA
"Q8BH43","Wasf2",2.21184214603429,1.96139479731918,3.06025074828451,3.59838424277746,3.45999580288211,2.33371811680517,2.54938481989237,2.59801168104367,NA,1.88191538039406,1.0871999542428,1.4241244003985,NA,2.02713767459733
"Q8BI72","Cdkn2aip",1.93678298732372,3.33338444315655,1.17522598777971,1.33588654714199,1.22166280187177,0.746387034229403,NA,1.2220713038096,0.171838931309995,1.04009491904792,2.37517521260559,1.18489213340167,0.930858296712486,NA
"Q8BIL5","Hook1",1.9584852614417,4.74484581344351,1.37392250863955,2.89326284472921,2.16150777167913,1.71864687247268,0.808564144113914,1.36641127875075,NA,0.743247366421275,NA,-0.0911543074384185,1.27538497591714,0.250232340253439
"Q8BJW6","Eif2a",1.71972386228611,3.92900889644288,1.9445844464672,1.6257764605544,1.47674816800727,1.839066177348,1.86741732492793,1.46836024801913,1.01257225922126,NA,1.39243290242463,NA,1.55593853095475,0.514357986186878
"Q8BKC5","Ipo5",2.02939005895934,1.96758694570846,1.98374069670228,1.77462621746494,1.95510323761331,2.14518191461366,1.69057301916117,1.57371919856235,NA,NA,0.683661276364172,1.28525077399683,0.787296415039409,0.274129424162695
"Q8BKG3","Ptk7",1.22148790716267,NA,2.52627067929553,2.19864873888625,2.40510601542075,2.80790695236273,2.26681961800656,1.98415006418141,4.30093041260356,0.238630559593929,1.41488160847401,1.12162223185464,NA,3.7264051830127
"Q8BKX6","Smg1",1.20523141692228,1.43878935750195,1.80355246640088,1.73459818218422,1.91814375374901,1.84873717223473,1.73566389404451,1.56367894086909,-0.716296156909159,1.04312214746796,NA,1.89725119565831,0.506216533170546,NA
"Q8BMG7","Rab3gap2",2.48785400786234,2.4291829741093,2.58841351150297,2.46554135604918,2.47251300843839,2.56715761545053,2.21024410011587,2.38648781133942,0.811416494746374,1.07776348507041,NA,0.979801055985393,2.39084865342235,NA
"Q8BNW9","Kbtbd11",3.60549845299245,3.94973555243723,4.41989946254455,3.80524971256948,3.83336504251881,4.81247386967844,3.76338143859665,3.80781762109569,5.00336748521598,3.7727708762852,1.4442222259912,3.60920731613865,4.30595125286654,NA
"Q8BPA8","Dpcd",1.52481268995649,1.23133192222864,2.46346719675313,2.29773252610174,2.28199739855115,2.81495300698788,1.38962405484222,2.08292012529381,-0.362834775162026,0.00551866198843896,NA,NA,3.03467301471006,1.80431798623878
"Q8BRF7","Scfd1",1.86836037248335,1.77543927510792,2.24278881543702,1.9515244292209,1.82211193279316,1.91521519808193,1.80255637736937,1.69806514390109,NA,NA,0.459482107360269,0.747586442569216,0.484828568389039,0.106669620746926
"Q8BRN9","Cc2d1b",1.14300453077897,2.78226432454046,2.6797212332306,2.70407175478981,3.22269844090002,NA,2.59537134919974,2.59050837342275,0.46478760880848,NA,1.81188162708335,2.36693174674383,1.26643478937341,1.61004662556735
"Q8BSL7","Arf2",NA,4.07462859389223,2.14386899977866,2.8786809272299,3.0599455563855,3.18739764903048,2.97517996218988,2.84000256423601,0.471878943683688,1.56218682007656,1.52943221866645,2.42305437560087,1.79138318127753,NA
"Q8BSY0","Asph",1.49514270642386,1.60392837907729,2.08026752736178,0.892141772643604,1.20539915454292,2.2030492331261,NA,NA,2.47038282240479,1.38314568328981,1.37636741659706,1.31613657354251,2.29520289017421,2.93057374213682
"Q8BTG7","Ndrg4",1.14344703598418,0.819719083020999,1.4894883497469,1.52397009921253,1.28539444574231,1.70745960511939,1.10280884589077,0.498811127211046,0.999645469174333,1.75992006479171,3.40165286052879,NA,NA,5.16630643920425
