"Proteins","Genes","Pro_Cerebellum","Pro_Frontal_Cortex","Pro_Heart","Pro_Kidney","Pro_Liver","Pro_Lung","Pro_Spleen","Pro_Amygdala","Pro_Entorhinal_Cortex","Pro_Gut","Pro_Olfactory_Bulb","Pro_Striatum","Pro_Thalamus","Pro_Substantia_Nigra"
"O88833","Cyp4a10",NA,NA,NA,4.1846558251833,5.76596450724491,NA,NA,-0.637996682361763,-0.0026393919721193,NA,NA,NA,NA,NA
"O88843","Cradd",3.03261638263506,1.42651858201579,0.151439724164677,1.9487089951833,3.50769141724491,2.25959604439956,3.05912556670565,3.09317239163824,2.79359825802788,2.95665499003385,3.20779494974902,3.27585813449003,2.72669380626189,2.5708930082245
"O88844","Idh1",7.56687921263506,7.56654208201579,8.33666112416468,10.7860098151833,11.0740214272449,7.92265788439956,8.23653253670565,8.10893959163824,7.77296337802788,9.36155299003385,7.92735174974902,7.55906438449003,8.11066746626189,7.7856750382245
"O88848","Arl6",3.87332823263506,5.22109902201579,1.28909469416468,3.6384298551833,NA,2.59776641439956,-1.02729961329435,5.48456431163824,5.17572944802788,2.35659067003385,5.75623238974902,5.11884586449003,6.05873966626189,5.6567550282245
"O88851","Rbbp9",7.39771877263506,7.18714554201579,5.39585188416468,7.9126096851833,7.28374171724491,6.87987224439956,6.67346985670565,7.40923016163824,7.36192716802788,7.24287318003385,7.62050968974902,7.28322419449003,7.56586392626189,7.5221897482245
"O88874","Ccnk",1.10812019263506,0.663741982015789,-1.54363983283532,0.7526359851833,0.605311217244912,0.626692844399558,2.88589979670565,0.597281851638238,0.15479313102788,2.61511790003385,0.522712499749021,0.516451854490032,1.90923217626189,0.116835470224505
"O88876","Dhrs3",-0.450483944364944,-1.89362539298421,-0.0954460158353222,5.4648317251833,4.60490542724491,3.03380056439956,2.33216296670565,0.194578987638238,0.38108109802788,3.20471313003385,0.323726788749023,-0.165038879509967,-0.304383434738107,-0.483565146775495
"O88879","Apaf1",-1.28088011436494,NA,1.98678729416468,2.7591144951833,-0.132838733755089,1.88339163439956,3.30386756670565,-2.97345182936176,-2.98218954497212,3.22693338003385,0.0483233307490211,-2.30643425650997,-1.59279380873811,-2.6308421637755
"O88895","Hdac3",0.849881862635057,1.35836736201579,-2.68456038883532,-0.132564312816701,-1.31715703475509,0.00355631439955805,1.88241684670565,1.28494813163824,1.57795489802788,1.61148828003385,1.74478738974902,1.41662553449003,1.20106796626189,0.889469338224504
"O88909","Slc22a8",1.02304094263506,-0.750672815984212,-0.554118575835322,6.1447496551833,NA,-1.30691519660044,-0.407586572294348,0.213099547638239,-1.06166942397212,0.60336184003385,1.13325576974902,-0.245745585509968,NA,-0.0316868107754953
"O88947","F10",-0.414264753364943,NA,3.76216876416468,2.7551143151833,3.84566856724491,4.23387873439956,3.20221776670565,NA,NA,1.86127421003385,-1.64193701225098,NA,NA,NA
"O88951","Lin7b",7.44030473263506,7.87491869201579,3.20822336416468,6.2853027351833,4.78683425724491,5.16461234439956,4.36661665670565,7.57532732163824,8.03127948802788,5.58728591003385,7.85236251974902,7.87181361449003,7.56527153626189,7.3749286282245
"O88952","Lin7c",7.28328311263506,7.24302628201579,3.92373074416468,6.7456225851833,4.90407591724491,6.06573110439956,5.25031824670565,7.63003022163824,7.60088412802788,5.87799477003385,8.02096952974902,7.31055230449003,7.74399346626189,7.2972866582245
"O88958","Gnpda1",6.31091037263506,6.47679856201579,4.43173990416468,7.9245157451833,5.34503351724491,4.93964119439956,6.88606659670565,6.63527615163824,6.34440298802788,6.62895342003385,6.25911134974902,6.35664249449003,6.77291070626189,6.5773737982245
"O88967","Yme1l1",3.27902134263506,3.51799045201579,3.18753533416468,4.7457813951833,3.56309206724491,1.73524062439956,2.71981276670565,3.22181202163824,3.45356392802788,4.20055152003385,3.24763369974902,3.10377720449003,3.11940296626189,3.0027614082245
"O88968","Tcn2",0.311119682635058,-0.44069466298421,4.75048100416468,4.4554897251833,1.61085571724491,3.15773814439956,2.11619310670565,0.834268101638238,0.512976188027879,3.18495618003385,0.138331326749022,-1.88261293850997,-1.62403772473811,-1.8141604027755
"O88983","Stx8",4.59094392263506,4.79381266201579,2.01445249416468,4.4915249651833,3.47332394724491,2.82934498439956,3.82635289670565,4.57520319163824,4.60956317802788,4.36716808003385,4.24800778974902,4.64289301449003,4.45311296626189,4.8802728982245
"O88986","Gcat",5.17010216263506,4.88759168201579,3.51324646416468,6.7228482251833,7.28556687724491,3.29972473439956,2.69393291670565,5.10464835163824,5.03821424802788,5.77570137003385,4.76639895974902,4.39769415449003,5.08816906626189,5.0676789082245
"O88990","Actn3",NA,NA,-0.684689975835323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O89001","Cpd",2.08106926263506,3.04356379201579,-1.15695394883532,2.2396673851833,0.517288677244911,1.30319147439956,-1.38522931829435,2.82234043163824,3.21438653802788,2.85685274003385,2.85513710974902,2.69420109449003,2.50653794626189,2.4712628482245
"O89016","Abcd4",0.422079712635057,-2.10621430398421,-3.23615133283532,0.480005565183299,0.0325234172449112,0.0215684643995585,-1.38293118629435,-0.605400875361761,-1.06003092197212,1.71447138003385,-1.50534644025098,-1.41853464550997,-0.501716058738106,-1.5643664057755
"O89017","Lgmn",3.80249263263506,3.37488533201579,1.09465176416468,6.9228512151833,6.53105958724491,3.51230102439956,5.78099368670565,3.60187723163824,3.51950040802788,5.32403993003385,3.69040041974902,3.29896378449003,3.61320343626189,3.5577732182245
"O89020","Afm",1.87539367263506,0.114218480015788,5.24483594416468,4.2364693851833,3.90779687724491,5.53125254439956,3.75798830670565,-0.803700796361761,0.378163328027881,3.55881034003385,1.09410127974902,2.17489806449003,-1.12117020073811,1.0067643282245
"O89023","Tpp1",5.67679572263506,5.76078897201579,3.79283254416468,6.9615287651833,7.16425994724491,5.42021033439956,5.88145535670565,5.59394221163824,5.90949982802788,2.69660716003385,6.08514874974902,5.47657411449003,5.44501016626189,5.2834728682245
"O89051","Itm2b",5.55672874263506,5.04698935201579,2.76653748416468,5.1886786951833,4.14922127724491,4.52412130439956,3.91571085670565,5.40717985163824,5.34260913802788,4.94570399003385,5.51411695974902,5.18297553449003,5.46322660626189,5.5844395182245
"O89053","Coro1a",7.59746024263506,9.32057827201579,5.25206920416468,6.3155098451833,5.09040607724491,7.92153236439956,11.3232203467057,8.64825381163824,9.51249486802788,8.52062213003385,8.38074243974902,9.06459298449003,8.35256148626189,8.0884667382245
"O89079","Cope",5.83433598263506,5.85741259201579,4.54887257416468,6.9434519351833,6.86380373724491,5.75242038439956,6.36154178670565,5.65760545163824,5.83189601802788,7.94336571003385,5.76238021974902,5.54892166449003,5.55768564626189,5.3838862182245
"O89086","Rbm3",7.36627622263506,6.80397134201579,4.58098911416468,6.5064029751833,5.32703304724491,6.48756963439956,8.19092413670565,6.43059563163824,6.80669232802788,8.21628658003385,7.35361688974902,6.53247255449003,6.07505466626189,6.0967819082245
"O89103","Cd93",-1.44834334836494,-1.62758411498421,2.51544898416468,2.7071906551833,NA,5.71903606439956,2.33123840670565,0.404865401638238,-2.66980928197212,1.88656453003385,-0.367133812250978,NA,NA,-1.2604671777755
"O89104","Sypl2",NA,NA,-0.967820115835323,2.6021482751833,NA,NA,NA,NA,-3.74114311497212,NA,NA,NA,NA,NA
"O89112","Lancl1",6.83495472263506,6.91206623201579,3.84569738416468,4.7089496851833,4.68298732724491,4.66534241439956,4.72367330670565,6.80698445163824,7.04447006802788,4.02801337003385,6.74476157974902,7.21185120449003,6.89006063626189,6.8851634482245
"O89116","Vti1a",5.46669806263506,4.74108184201579,1.55506872416468,3.3643314451833,1.20767492724491,3.54441313439956,3.18478873670565,5.01067815163824,5.48694072802788,4.28164488003385,4.91411222974902,4.82499777449003,5.19977364626189,4.6918475282245
"P00015","Cyct",-0.889047510364943,NA,1.04704675416468,0.239114904183299,-1.47807618675509,NA,NA,NA,-0.503236551972119,-0.418760277966148,NA,-0.328667007509968,NA,-0.531166929775497
"P00329","Adh1",4.29105607263506,4.93930531201579,5.26510439416468,9.7997603651833,12.1778209572449,7.83295841439956,4.79424633670565,2.99073498163824,3.12468105802788,7.83992408003385,3.82842776974902,3.16197583449003,2.78778251626189,3.1279585482245
"P00375","Dhfr",4.38163714263506,2.47455055201579,1.23536387416468,8.0601518851833,7.88819116724491,3.55883712439956,5.78679711670565,3.84363239163824,3.39217835802788,7.23330430003385,3.76459210974902,3.07409293449003,3.76444065626189,3.8025482082245
"P00397","Mtco1",7.16091038263506,7.22544694201579,7.87202958416468,7.9040488251833,6.60719768724491,4.77110365439956,4.41598468670565,7.24134956163824,7.24910181802788,6.12042713003385,7.42402819974902,7.44837320449003,7.12567249626189,7.0471627182245
"P00405","Mtco2",11.4534036626351,11.3553436120158,12.4764571841647,11.4813344551833,10.4088228472449,8.98575931439956,8.95418454670565,10.7274542416382,10.5340534380279,10.0859883300339,11.345257149749,10.97182834449,10.8134120862619,10.6741310382245
"P00416","mt-Co3",6.92578921263506,6.90310193201579,7.41553225416468,7.5042736951833,6.29125275724491,4.09512782439956,3.65312259670565,7.58525378163824,7.19291284802788,6.10064289003385,7.27377474974902,7.07542958449003,7.3325746962619,7.4312877782245
"P00493","Hprt1",8.58955428263506,8.52153444201579,5.46971714416468,7.1848501151833,7.48708874724491,6.17495806439956,8.06148017670565,9.17028142163824,8.66735858802788,7.88760270003385,8.85771332974902,8.79667015449003,9.50283790626189,9.1272167982245
"P00687","Amy1",NA,NA,0.230296254164677,2.5801734951833,2.76953257724491,1.09632625439956,-2.14153712129435,NA,NA,-0.505402200966148,NA,NA,NA,NA
"P00848","Mtatp6",4.37264617263506,4.46895488201579,5.46557063416468,4.9556388851833,5.21561839724491,2.38986481439956,1.77874131670565,4.56669210163824,4.20775240802788,1.81987756003385,4.59135384974902,4.45609178449003,4.59916504626189,4.6054627382245
"P00920","Ca2",11.6898661826351,10.5803468920158,11.0577869241647,11.0000664251833,8.86815792724491,11.2147905343996,11.3387799367057,11.2184554716382,10.8842082080279,8.43879751003385,11.010274809749,11.15351846449,11.1611304562619,11.8524444282245
"P01027","C3",4.77902952263506,3.47724869201579,7.52973933416468,7.2636993851833,7.48850686724491,7.92071250439956,6.83033911670565,3.82867081163824,3.47512598802788,6.52522428003385,4.06489492974902,3.03419405449003,3.41883302626189,3.5100197682245
"P01029","C4b",2.06391726263506,0.453863582015789,4.45932986416468,4.2089562151833,5.44278308724491,5.02121429439956,4.58955605670565,0.875250071638238,0.80257346802788,4.02811384003385,1.38711088974902,0.903792824490032,1.28222888626189,1.3080064982245
"P01132","Egf",0.667951582635057,NA,NA,2.8559743151833,NA,-0.490477403600441,NA,NA,NA,NA,NA,NA,NA,NA
"P01592","Jchain",2.26049191263506,2.27008192201579,5.33638704416468,4.6833498151833,4.80836527724491,5.73189962439956,6.88281226670565,0.870806521638238,0.30084093802788,7.82358125003385,1.69758165974902,-0.221689404509967,0.0111694392618932,0.961451748224503
"P01831","Thy1",11.3983432126351,12.2547787020158,4.39254585416468,4.4488818551833,3.22031238724491,5.77359334439956,7.84794061670565,11.9294199516382,11.8814827580279,7.03827572003385,11.022299259749,12.00911771449,11.7623087662619,11.8689750482245
"P01887","B2m",5.27375593263506,4.84388600201579,6.24965693416468,6.8785472951833,7.45546397724491,7.59272647439956,8.64828745670565,4.48516578163824,4.38932254802788,6.87861252003385,4.75281247974902,4.17843015449003,4.42651811626189,4.4894493182245
"P01898","H2-Q10",1.91113982263506,-1.27263719298421,4.95938147416468,4.3875121751833,5.35296406724491,5.04240232439956,3.63670138670565,0.131444078638237,0.54661174802788,2.96303969003385,1.16583015974902,0.792519144490032,0.156013458261894,-0.435106260775496
"P01901","H2-K1",4.34283045263506,2.03786814201579,5.41817855416468,6.2558580551833,7.14607280724491,7.55666851439956,8.20415413670565,2.25323170163824,3.61658106802788,7.80365704003385,3.22708057974902,1.71580914449003,2.17865641626189,3.6897582582245
"P01942","Hba",14.0278792026351,13.8501251920158,17.2458122641647,14.6721104151833,14.7721776072449,17.2201651343996,16.7255455667057,13.3990566916382,13.1103499880279,13.8990787800339,13.419000779749,12.94794222449,13.3257783462619,13.6275578382245
"P02104","Hbb-y",3.81566251263506,4.85907052201579,9.36268997416468,4.1369423651833,7.10519661724491,9.62481570439956,8.32335285670565,NA,4.97182537802788,5.32456804003385,NA,NA,4.30774661626189,NA
"P02463","Col4a1",3.18161540263506,2.94125550201579,3.87829603416468,6.4022885251833,2.88427747724491,6.78230761439956,3.92710450670565,2.81881320163824,2.49146560802788,4.51543981003385,2.88831273974902,2.23325261449003,3.03068241626189,2.8456414482245
"P02468","Lamc1",4.91539605263506,5.15697271201579,6.63704324416468,6.7814710751833,2.47857051724491,7.32092477439956,4.32422230670565,5.24445062163824,4.77004367802788,6.81188177003385,5.09324345974902,4.34865675449003,5.22323096626189,5.3592643182245
"P03888","Mtnd1",8.01970849263506,8.06502590201579,7.59743917416468,7.1962629951833,6.69130699724491,4.26372704439956,4.78137456670565,7.77173111163824,7.61730364802788,6.37004632003385,7.63520670974902,7.75665054449003,7.71286571626189,7.7580317982245
"P03893","Mtnd2",3.04465965263506,3.47384813201579,3.43597429416468,3.5178486151833,2.46621836724491,-0.456803962600442,-0.896311269294346,3.07402182163824,3.14075383802788,1.90487867003385,2.91302214974902,2.95530505449003,2.80067592626189,2.7858637782245
"P03899","Mtnd3",6.00249581263506,4.98297936201579,6.31471549416468,6.8573002651833,5.55497595724491,3.33077163439956,3.52008069670565,5.43642015163824,5.24770995802788,3.64721622003385,5.86319054974902,5.35924750449003,5.91621701626189,5.7716209982245
"P03903","Mtnd4l",3.25909926263506,NA,3.30429804416468,3.8656440951833,3.27013504724491,NA,NA,3.22775139163824,3.42516953802788,4.28500278003385,3.96465630974902,4.36210963449003,3.34297074626189,3.5236308682245
"P03911","Mtnd4",6.89217297263506,6.71162179201579,7.55583624416468,6.9937992351833,5.68702117724491,3.97327398439956,3.79039273670565,6.67743804163824,6.37193240802788,4.73336698003385,6.42371518974902,6.38746979449003,6.47027617626189,6.6669291482245
"P03921","Mtnd5",5.25694175263506,5.59463305201579,5.99948860416468,5.9232873751833,4.16601657724491,2.36415304439956,2.60048706670565,6.17732944163824,6.46604924802788,5.22479678003385,6.32940646974902,6.46845833449003,6.32159935626189,6.2944703182245
"P03930","Mtatp8",9.60017261263506,9.39948462201579,10.5115235741647,9.0018270551833,9.06902010724491,7.24865082439956,7.15052323670565,9.43301641163824,9.16415284802788,6.70204318003385,9.39749608974902,9.30840194449003,9.35054419626189,9.4066225082245
"P03953","Cfd",2.87002510263506,0.59844613201579,5.68046863416468,5.4286024151833,3.58318909724491,5.75680085439956,3.98030927670565,0.710967731638238,0.835958368027879,5.16405532003385,1.41473399974902,0.256863524490032,1.34301524626189,1.4439847582245
"P03958","Ada",1.64204492263506,-0.233830150984211,0.874690754164678,4.3550684851833,4.35129757724491,3.82287068439956,6.37055130670565,0.222173534638238,-0.57891868497212,7.23619858003385,2.78641536974902,-0.788763033509968,0.957597216261893,1.4882841982245
"P04117","Fabp4",2.06428121263506,-0.304410350984211,11.0987560241647,10.5419788051833,6.55629482724491,7.98403974439956,7.33037537670565,NA,NA,10.4504075500338,-0.606168747250978,1.06411718449003,0.987600876261894,2.0760679082245
"P04247","Mb",5.62027008263506,-0.482583639984211,13.8313950341647,1.0056371651833,0.898026047244911,8.86366947439956,0.270395626705653,2.04221782163824,2.39310395802788,3.68265288003385,2.66437508974902,NA,2.37915450626189,2.6860890382245
"P04444","Hbb-bh1",2.43023633263506,1.32510248201579,5.72975308416468,2.6411628851833,3.10199204724491,5.52443128439956,5.38043002670565,0.860948961638238,0.64300145802788,2.67626512003385,1.25601954974902,0.151339094490033,1.06164264626189,1.2643836082245
"P04627","Araf",3.15740522263506,3.20992981201579,0.830154934164678,3.6565629451833,3.41622294724491,2.06006843439956,3.17844373670565,3.66644400163824,3.11921893802788,3.43349915003385,3.31131404974902,3.36035228449003,4.00682676626189,3.7634452682245
"P04919","Slc4a1",5.69294011263506,4.37993167201579,8.95232459416468,6.7625225651833,6.33746191724491,8.93738736439956,8.72937942670565,4.03607049163824,4.10122221802788,5.27858195003385,4.67272025974902,3.58308754449003,4.19618121626189,4.5056845182245
"P04939","Mup3",NA,NA,2.30117377416468,5.7834125051833,8.83471671724491,2.53935635439956,0.203371136705653,NA,NA,-0.704637649966148,NA,NA,NA,NA
"P05063","Aldoc",11.6198726426351,10.7329890920158,1.05220098416468,4.8857047051833,5.66319700724491,3.01401913439956,3.68682428670565,10.7901086516382,10.6161249080279,4.74149617003385,10.381146599749,10.23379259449,10.7436049362619,11.0845641482245
"P05064","Aldoa",12.2595076226351,12.6740877420158,11.6076201141647,10.8510009251833,9.10704443724491,9.66135010439956,10.0455186867057,12.6356558316382,12.6252623080279,10.7588897700339,12.461376679749,12.60574864449,12.4555692962619,12.4319030382245
"P05125","Nppa",1.87036526263506,NA,9.35228370416468,NA,-0.228104847755088,4.36065528439956,-0.934223685294348,NA,NA,NA,-2.05482946825098,NA,NA,NA
"P05132","Prkaca",5.19496454263506,5.80547640201579,4.35209542416468,3.9128769051833,3.43857127724491,4.68438179439956,3.83314060670565,6.14120815163824,6.05758555802788,4.54624204003385,5.69977709974902,6.12421131449003,6.08111962626189,5.7812069682245
"P05201","Got1",11.2636885226351,11.1838812920158,10.9549512841647,9.0308683151833,9.48006322724491,7.21296179439956,7.13702060670565,11.2614379916382,11.1665753680279,8.47915757003385,11.283981909749,11.27661690449,11.2252224862619,11.3389098882245
"P05202","Got2",11.4200259026351,11.7288190620158,11.7091214841647,11.0436929751833,11.3341614672449,8.66446018439956,8.62373139670565,10.8170598516382,10.7091678280279,8.72168706003385,10.413640999749,10.76052395449,10.5175752262619,10.8045038382245
"P05214","Tuba3a",8.89044848263506,10.8260933820158,6.04771618416468,7.9080074851833,5.79880951724491,8.36718125439956,8.02242393670566,10.5016129016382,10.2200806480279,7.21619648003385,10.643479819749,10.25708769449,10.6139845562619,10.4661559382245
"P05533","Ly6a",NA,NA,3.35639911416468,6.4613105851833,NA,5.97399776439956,4.60144404670565,0.155815181638238,NA,3.83403932003385,2.84636763974902,NA,2.62788848626189,3.1121138982245
"P05784","Krt18",3.94269439263506,-1.20023695198421,1.88094498416468,8.0473764451833,10.7589689872449,7.87175908439956,2.89663303670565,0.684520271638238,NA,9.92968034003385,3.54252745974902,0.948517794490033,2.15942296626189,NA
"P06281","Ren1",NA,NA,-2.77574443583532,6.1840413951833,NA,NA,-0.288598769294347,NA,NA,NA,NA,NA,NA,NA
"P06339","H2-T23",NA,-3.43237939198421,-4.46812200583532,0.132024985183299,0.692689057244912,1.45491606439956,2.45091610670565,NA,1.30575862802788,3.94354108003385,NA,NA,NA,NA
"P06684","C5",1.02977903263506,0.79776512201579,4.06564487416468,4.0352573851833,3.77444353724491,5.40628954439956,2.89979973670565,0.864973701638238,2.25994073802788,3.50430977003385,1.74809077974902,0.777678754490033,0.661616896261893,0.736069028224504
"P06728","Apoa4",5.06805018263506,4.08547754201579,8.05982809416468,7.4762036851833,6.76131843724491,8.34457727439956,6.54143645670565,3.70432723163824,4.16812002802788,8.52575996003385,4.82110242974902,2.84455981449003,3.58580833626189,4.0764095182245
"P06745","Gpi",10.7196917226351,10.9247361520158,9.62528273416468,10.0564666051833,9.71235472724491,8.67629295439956,8.95461315670565,11.1686902716382,11.0585052680279,10.6758200300338,11.046141719749,11.18454938449,11.1803276762619,11.1578522882245
"P06797","Ctsl",4.59820411263506,4.44630563201579,2.44923266416468,5.9296835451833,5.36848738724491,4.17254760439956,4.86505406670565,4.51921342163824,4.88447140802788,4.98544865003385,4.69395110974902,4.48784304449003,4.57519300626189,4.4926830582245
"P06800","Ptprc",-0.475592244364943,0.215959166015789,-1.46201056183532,2.9809621551833,1.42543225724491,4.01451144439956,7.69546297670565,1.16567942163824,2.55714242802788,5.18160124003385,1.56229456974902,0.454345634490033,1.95341871626189,0.174060048224504
"P06801","Me1",7.19058952263506,7.12219445201579,5.54783996416468,9.3016330251833,10.3596181972449,6.38756951439956,4.23567251670565,7.38847669163824,7.02475722802788,5.88894532003385,6.85586982974902,6.81432808449003,7.48964362626189,7.4142468482245
"P06802","Enpp1",3.41233342263506,2.13904473201579,-0.893484325835323,3.9629095851833,4.30388884724491,0.480094804399559,3.14523274670565,2.39014856163824,1.86292095802788,3.56908664003385,3.06594714974902,3.18559183449003,2.63296040626189,3.1625788982245
"P06869","Plau",NA,NA,NA,1.6889493151833,NA,0.435860764399558,-0.735347412294348,NA,NA,NA,NA,NA,NA,NA
"P07091","S100a4",2.35494251263506,3.18362519201579,4.96085635416468,5.2673721751833,1.93049779724491,7.02954998439956,8.81163849670565,3.34574405163824,3.48246293802788,6.37856404003385,3.06968363974902,3.52177176449003,1.69628755626189,2.3498737282245
"P07309","Ttr",7.35885055263506,5.99782137201579,10.2848632841647,9.8223855051833,9.64395776724491,10.6464217543996,8.99111658670565,4.29924555163824,3.77455927802788,7.24309648003385,4.51760734974902,3.17684052449003,3.82725186626189,4.2658562682245
"P07310","Ckm",9.15148638263506,9.41904990201579,11.9737711741647,3.3665653651833,2.73233792724491,7.22009354439956,3.20451719670565,9.50853908163824,9.42116494802788,8.26859760003385,10.056379799749,9.67092408449003,9.59522293626189,9.8956533082245
"P07356","Anxa2",6.64611967263506,5.68720721201579,7.01694624416468,8.5620057851833,6.18185975724491,10.1246996143996,8.92647360670565,5.73007016163824,6.34168333802788,10.9264542900339,6.19715464974902,4.43767023449003,5.23929687626189,4.9988174482245
"P07607","Tyms",NA,NA,NA,1.9888093751833,-0.764892453755089,NA,2.44834743670565,NA,NA,3.52359859003385,NA,NA,NA,NA
"P07724","Alb",11.5363577326351,10.5722707720158,14.2393928641647,13.6190305051833,12.9245969072449,14.5068029843996,12.7507967767057,10.3360265616382,10.2522714780279,12.8233228000339,10.862676259749,9.85269462449003,10.3454694362619,10.6111221382245
"P07742","Rrm1",1.92506120263506,0.887915562015788,-0.0840467558353229,2.1002525651833,3.03890421724491,1.98114019439956,4.02645387670565,1.59676582163824,1.59922144802788,4.93518449003385,1.85886152974902,0.541538744490033,1.95194814626189,1.4309426882245
"P07759","Serpina3k",5.90664001263506,4.93264455201579,8.99586587416468,8.1816920251833,7.97318886724491,9.43382803439956,7.51686229670565,4.94445484163824,4.76761183802788,8.43418673003385,5.43699753974902,4.34695618449003,4.74249956626189,5.0939578482245
"P07901","Hsp90aa1",9.85843707263506,9.86086719201579,6.43140086416468,8.6751641451833,8.57050754724491,8.29533115439956,8.46501964670565,9.97211438163824,9.83473858802788,9.25733051003385,9.89184279974902,9.64165566449003,9.93690397626189,9.8777901282245
"P08030","Aprt",4.57556597263506,5.02833376201579,4.24802227416468,6.1071624151833,5.83228888724491,4.81984396439956,6.22186038670565,5.07296092163824,5.45580888802788,7.52955398003385,5.38359747974902,5.15578355449003,5.14941217626189,4.2991178082245
"P08032","Spta1",4.55273501263506,4.28997876201579,6.63563167416468,4.9439781951833,4.68089378724491,6.62080211439956,6.52861236670565,4.39320930163824,4.53723731802788,3.41226184003385,4.51811268974902,4.29219636449003,4.13536379626189,4.3965567282245
"P08074","Cbr2",2.66036157263506,3.02159197201579,3.83529395416468,4.3823134551833,3.22381823724491,12.8629654243996,2.74787427670565,3.51123001163824,1.76016596802788,4.26879288003385,5.43814831974902,1.31599733449003,0.461254316261893,2.3412174282245
"P08103","Hck",NA,0.346924462015789,NA,-1.8395439118167,-0.266563123755088,3.68363927439956,4.94131651670565,0.678403741638238,-0.0891967629721209,3.44906102003385,-0.730005205250979,-0.440513985509967,0.220792653261893,-1.1754986027755
"P08113","Hsp90b1",7.98824863263506,8.09931198201579,6.71947728416468,8.7372143251833,9.82057981724491,8.65601084439956,9.71717801670565,8.14979955163824,8.15164761802788,10.5092410900339,8.19171531974902,8.03456737449003,8.01148613626189,7.82212891822451
"P08121","Col3a1",NA,NA,2.16151689416468,0.0750317581832998,-0.848944898755088,4.64716310439956,-0.945684449294346,-0.397960649361762,-0.79792811997212,2.45434028003385,-2.79732008325098,NA,NA,-1.1152723627755
"P08122","Col4a2",3.36702780263506,3.55905201201579,4.64807900416468,6.2814203451833,2.94604201724491,6.99808431439956,4.51725300670565,3.71627281163824,3.34876598802788,5.82315731003385,3.53569175974902,2.99515158449003,3.80924993626189,3.5059637782245
"P08207","S100a10",6.38630739263506,5.25556612201579,8.02350075416468,8.5055248551833,6.00273986724491,9.78866492439956,8.38118308670565,4.38388901163824,5.17342797802788,10.7394310500339,5.31001385974902,1.11143202449003,3.30013500626189,3.7551551682245
"P08226","Apoe",8.37645592263506,8.37784220201579,7.66440783416468,7.4780451051833,9.48470600724491,7.82007308439956,6.97887896670565,8.78576336163824,8.52541961802788,6.68149514003385,8.71846847974902,8.57596535449003,9.03737064626189,8.9016665882245
"P08228","Sod1",10.1946390726351,9.72724274201579,8.15472712416468,10.7594401751833,11.4913656872449,9.27708738439956,8.31867656670565,10.1522589316382,9.75827062802788,9.66697863003385,10.021168489749,9.73043058449003,10.0944981962619,10.2831817082245
"P08249","Mdh2",12.6283703826351,12.8005958520158,13.0888067741647,12.4414483351833,11.2618648472449,10.4041781443996,10.1845224267057,12.6063821216382,12.6188066980279,11.3740801800339,12.567471039749,12.59007798449,12.5897878462619,12.4463664982245
"P08553","Nefm",10.9897688926351,8.85551992201579,1.57365829416468,-0.464740195816701,-0.276526100755089,2.18767643439956,-0.0389442732943468,9.76410402163824,9.11562692802788,2.24513728003385,8.54883303974902,9.88166444449003,9.84971359626189,11.0712221782245
"P08556","Nras",3.57995071263506,4.05310571201579,0.884003484164677,2.2920024451833,1.19348360724491,2.85439522439956,3.02054926670565,3.85750956163824,4.15237288802788,2.23073596003385,3.90943600974902,4.04694792449003,3.70955497626189,3.8768371282245
"P08752","Gnai2",9.42861708263506,9.80005115201579,6.36544127416468,7.8459102951833,6.02223857724491,8.29032004439956,8.61677656670565,9.79852804163824,9.62854627802788,7.69146052003385,9.93062769974902,9.70312742449003,9.94331639626189,9.6870877882245
"P08775","Polr2a",3.40035486263506,3.23138091201579,-0.213488585835322,2.6755028451833,2.62021222724491,2.65183965439956,4.22413721670565,3.78570240163824,3.79176707802788,4.04353399003385,4.25065670974902,3.03752719449003,3.73424988626189,3.5621120882245
"P08905","Lyz2",NA,0.121532192015789,2.24297131416468,8.3315530051833,2.61644146724491,8.06973423439956,7.72607232670565,NA,NA,4.14653346003385,4.68638096974902,NA,NA,NA
"P09036","Spink1",NA,NA,-2.96655559283532,6.8660076251833,NA,NA,-1.81061902129435,NA,NA,4.76000354003385,NA,NA,NA,NA
"P09041","Pgk2",2.97902138263506,3.19911160201579,1.69272246416468,3.0399539851833,2.92447488724491,0.442310504399559,0.942801586705654,3.57788966163824,3.30467703802788,2.43695705003385,3.24507306974902,3.26896993449003,3.47209853626189,3.7460444682245
"P09055","Itgb1",5.08037478263506,4.62922973201579,5.40735934416468,7.0952286751833,5.51778676724491,7.45618283439956,6.31021079670565,5.14230308163824,4.83460047802788,7.63662402003385,4.96361763974902,4.40226708449003,4.62913373626189,4.6449724982245
"P09103","P4hb",7.73239265263506,7.44321703201579,6.98197083416468,9.8040646851833,11.1609774072449,8.86327622439956,8.79600275670565,7.71309191163824,7.57703904802788,11.2733652200339,7.69040798974902,7.75902959449003,7.6174280562619,7.6322855082245
"P09242","Alpl",3.08252516263506,2.78190754201579,2.74012436416468,6.6544543551833,-0.326896303755089,0.345383014399558,1.63185912670565,3.50308975163824,3.22690904802788,2.06251005003385,2.85611085974902,2.35213226449003,3.37201098626189,3.1997249482245
